sample_id,run_id_if_available,main_true,main_pred,turn_true,turn_pred,theta_true_deg,theta_pred_deg,theta_abs_err_deg,is_main_error,is_turn_error,is_transition_window,is_stall,is_slope,is_flat,is_theta_edge,is_flat_peak,main_conf,turn_conf,theta_error_rank,input_feature_stats
test_01751,3,2,2,1,-1,-8.49999904632568,-9.70173835754395,1.20173931121826,false,true,false,false,true,false,true,false,0.999999992196264,0.922407080170239,603,"{""gyro_z_mean"":-2.6868916898965836,""gyro_z_rms"":2.692186066318094,""I_sum_mean"":-0.047570736414854764,""I_sum_rms"":0.32456863101038186,""I_diff_abs_mean"":1.3052744711749256,""I_diff_abs_rms"":1.3286875231233801,""v_hat_mean"":-0.024100531069962017,""v_hat_rms"":0.03317239314686383,""kappa_proxy_mean"":-2.572610395029187,""kappa_proxy_rms"":2.5739000267849805,""drive_load_proxy_mean"":-1.0410554292611778,""drive_load_proxy_rms"":1.0492473053398197,""yaw_consistency_error_mean"":3.3413813207298517,""yaw_consistency_error_rms"":3.349964203469506}"
test_00361,3,0,0,0,0,1.5,2.70140838623047,1.20140838623047,false,false,false,false,true,true,false,false,0.999748682273119,0.530942781482825,604,"{""gyro_z_mean"":-0.8541518207057379,""gyro_z_rms"":1.1265708287873293,""I_sum_mean"":-1.589886130997911,""I_sum_rms"":1.6987733021863969,""I_diff_abs_mean"":0.028687954792985693,""I_diff_abs_rms"":0.34319224398428316,""v_hat_mean"":-0.1703439531265758,""v_hat_rms"":0.1748900682326802,""kappa_proxy_mean"":-1.2313483848702163,""kappa_proxy_rms"":1.4742099405533415,""drive_load_proxy_mean"":0.06492670299485326,""drive_load_proxy_rms"":0.39167145727256697,""yaw_consistency_error_mean"":1.3219380484661087,""yaw_consistency_error_rms"":1.660387022187332}"
test_02694,9,2,2,-1,-1,8.49999904632568,7.29977941513062,1.20021963119507,false,false,false,false,true,false,true,false,0.995004491557096,0.973667871847684,605,"{""gyro_z_mean"":-0.1054994972255372,""gyro_z_rms"":0.11665992931302246,""I_sum_mean"":0.418302736710757,""I_sum_rms"":0.44004993283090776,""I_diff_abs_mean"":-0.906053629660164,""I_diff_abs_rms"":1.5355387100196023,""v_hat_mean"":-0.5429972475394607,""v_hat_rms"":0.5430387649997646,""kappa_proxy_mean"":-1.3357811272144318,""kappa_proxy_rms"":1.3406449240833795,""drive_load_proxy_mean"":1.107221260201186,""drive_load_proxy_rms"":1.1169340953866176,""yaw_consistency_error_mean"":0.14448582951445132,""yaw_consistency_error_rms"":0.1518955373785914}"
test_00685,2,2,0,-1,-1,2.49999976158142,3.69688439369202,1.1968846321106,true,false,false,false,true,false,false,false,0.977056546380611,0.786309977066181,606,"{""gyro_z_mean"":-2.3063905108720064,""gyro_z_rms"":2.3063906572830457,""I_sum_mean"":2.6825485229492188,""I_sum_rms"":2.6825485229492188,""I_diff_abs_mean"":3.416936159133911,""I_diff_abs_rms"":3.416936159133911,""v_hat_mean"":4.730833671987057,""v_hat_rms"":4.730978305300463,""kappa_proxy_mean"":-0.006606645973079139,""kappa_proxy_rms"":0.006765692895586225,""drive_load_proxy_mean"":2.1514674592763186,""drive_load_proxy_rms"":2.1514943873323524,""yaw_consistency_error_mean"":1.5091624651104212,""yaw_consistency_error_rms"":1.509162702777051}"
test_00908,40,0,0,0,0,-0.75,-1.94615769386292,1.19615769386292,false,false,false,false,true,true,false,false,0.999973213050293,0.995445030943939,607,"{""gyro_z_mean"":0.2730201780796051,""gyro_z_rms"":0.2730201780796051,""I_sum_mean"":-1.8795678010210395,""I_sum_rms"":1.8795678010930317,""I_diff_abs_mean"":-0.12992538511753082,""I_diff_abs_rms"":0.12992538511753082,""v_hat_mean"":-0.5249650827609003,""v_hat_rms"":0.524965263373174,""kappa_proxy_mean"":0.2038741260766983,""kappa_proxy_rms"":0.2038741260766983,""drive_load_proxy_mean"":-0.19760146632324904,""drive_load_proxy_rms"":0.19760261693485184,""yaw_consistency_error_mean"":-0.25675931572914124,""yaw_consistency_error_rms"":0.25675931572914124}"
test_01225,2,2,0,-1,-1,2.49999976158142,3.69596934318542,1.195969581604,true,false,false,false,true,false,false,false,0.963847002160182,0.788006880101379,608,"{""gyro_z_mean"":-2.306742252781987,""gyro_z_rms"":2.3067423923018984,""I_sum_mean"":2.6825485229492188,""I_sum_rms"":2.6825485229492188,""I_diff_abs_mean"":3.416936159133911,""I_diff_abs_rms"":3.416936159133911,""v_hat_mean"":4.746701929718256,""v_hat_rms"":4.746840640658951,""kappa_proxy_mean"":-0.005982754088108777,""kappa_proxy_rms"":0.006149457078747336,""drive_load_proxy_mean"":2.1560097858309746,""drive_load_proxy_rms"":2.156032349892504,""yaw_consistency_error_mean"":1.5087999198585749,""yaw_consistency_error_rms"":1.5088001464993872}"
test_00165,2,2,2,0,-1,3.49999976158142,4.69581651687622,1.1958167552948,false,true,false,false,true,false,false,false,0.999784416175097,0.541987132423476,609,"{""gyro_z_mean"":-2.315215529873967,""gyro_z_rms"":2.315215537165689,""I_sum_mean"":2.6825485229492188,""I_sum_rms"":2.6825485229492188,""I_diff_abs_mean"":3.416936159133911,""I_diff_abs_rms"":3.416936159133911,""v_hat_mean"":5.158959098160267,""v_hat_rms"":5.158967634743064,""kappa_proxy_mean"":0.00908290298684733,""kappa_proxy_rms"":0.009088435225951435,""drive_load_proxy_mean"":2.2825157158076763,""drive_load_proxy_rms"":2.2825316351100184,""yaw_consistency_error_mean"":1.498981298878789,""yaw_consistency_error_rms"":1.4989813109675332}"
test_02510,40,0,0,1,1,-0.249999985098839,-1.44552421569824,1.19552421569824,false,false,false,false,true,true,false,false,0.99956156981635,0.908473985737416,610,"{""gyro_z_mean"":-0.06726919278935384,""gyro_z_rms"":0.1452654698769415,""I_sum_mean"":0.5014177048578858,""I_sum_rms"":0.5849627544035884,""I_diff_abs_mean"":-0.5180293149314821,""I_diff_abs_rms"":0.7184258982937773,""v_hat_mean"":-0.5061352110933512,""v_hat_rms"":0.5071266047974436,""kappa_proxy_mean"":-0.7824378343066201,""kappa_proxy_rms"":0.8379700545079753,""drive_load_proxy_mean"":0.26651837968529435,""drive_load_proxy_rms"":0.7160817957368216,""yaw_consistency_error_mean"":0.061747302308504004,""yaw_consistency_error_rms"":0.1662104911880556}"
test_02905,2,2,2,0,0,8.49999904632568,9.69472599029541,1.19472694396973,false,false,false,false,true,false,true,false,0.99921740358081,0.991378128568339,611,"{""gyro_z_mean"":-2.5649612490087748,""gyro_z_rms"":2.57199433887841,""I_sum_mean"":0.46187225591711467,""I_sum_rms"":0.8790053284574362,""I_diff_abs_mean"":1.6993126552551985,""I_diff_abs_rms"":1.795071423290375,""v_hat_mean"":3.0093190129846334,""v_hat_rms"":3.009541746145385,""kappa_proxy_mean"":0.05524694457017176,""kappa_proxy_rms"":0.0698070394312767,""drive_load_proxy_mean"":1.5769478045403957,""drive_load_proxy_rms"":1.6008745983165165,""yaw_consistency_error_mean"":-0.4445896421239013,""yaw_consistency_error_rms"":0.6769381095447489}"
test_01818,2,2,2,0,0,3.76483154296875,4.95849561691284,1.19366407394409,false,false,false,false,true,false,false,false,0.999892934168853,0.558189040856372,612,"{""gyro_z_mean"":-2.3170557487756014,""gyro_z_rms"":2.3170557505461953,""I_sum_mean"":2.6825485229492188,""I_sum_rms"":2.6825485229492188,""I_diff_abs_mean"":3.416936159133911,""I_diff_abs_rms"":3.416936159133911,""v_hat_mean"":5.253980491310358,""v_hat_rms"":5.253982662749615,""kappa_proxy_mean"":0.012241054981132038,""kappa_proxy_rms"":0.01224206207068483,""drive_load_proxy_mean"":2.314474329352379,""drive_load_proxy_rms"":2.3144746381025203,""yaw_consistency_error_mean"":1.4970792662352324,""yaw_consistency_error_rms"":1.4970792703998725}"
test_02606,2,2,0,-1,-1,2.49999976158142,3.6889955997467,1.18899583816528,true,false,false,false,true,false,false,false,0.944881431451652,0.788646646278917,613,"{""gyro_z_mean"":-2.3070856537669897,""gyro_z_rms"":2.3070857867325,""I_sum_mean"":2.6825485229492188,""I_sum_rms"":2.6825485229492188,""I_diff_abs_mean"":3.416936159133911,""I_diff_abs_rms"":3.416936159133911,""v_hat_mean"":4.76226756721735,""v_hat_rms"":4.762400594321009,""kappa_proxy_mean"":-0.0053743393618788105,""kappa_proxy_rms"":0.00555041127575301,""drive_load_proxy_mean"":2.160191910341382,""drive_load_proxy_rms"":2.160211358698202,""yaw_consistency_error_mean"":1.5084459157660604,""yaw_consistency_error_rms"":1.5084461319162186}"
test_00213,2,2,0,-1,-1,2.49999976158142,3.68858242034912,1.1885826587677,true,false,false,false,true,false,false,false,0.985542216064747,0.78210812843208,614,"{""gyro_z_mean"":-2.30603021197021,""gyro_z_rms"":2.3060303656188257,""I_sum_mean"":2.6825485229492188,""I_sum_rms"":2.6825485229492188,""I_diff_abs_mean"":3.416936159133911,""I_diff_abs_rms"":3.416936159133911,""v_hat_mean"":4.71465777605772,""v_hat_rms"":4.71480857999928,""kappa_proxy_mean"":-0.007246460190799553,""kappa_proxy_rms"":0.007399196872128743,""drive_load_proxy_mean"":2.1464702878147364,""drive_load_proxy_rms"":2.1465033377274527,""yaw_consistency_error_mean"":1.5095337927341461,""yaw_consistency_error_rms"":1.5095340420008028}"
test_00491,12,2,2,1,1,4.5,3.31174993515015,1.18825006484985,false,false,false,false,true,false,false,false,0.995384595091236,0.818646832362589,615,"{""gyro_z_mean"":0.5405668434686959,""gyro_z_rms"":0.5420801777875115,""I_sum_mean"":0.6988245406537317,""I_sum_rms"":0.7111730494590227,""I_diff_abs_mean"":0.23392024799250066,""I_diff_abs_rms"":0.412709244883434,""v_hat_mean"":0.6503703352063894,""v_hat_rms"":0.6519825558518739,""kappa_proxy_mean"":0.31336760614067316,""kappa_proxy_rms"":0.3135784769234905,""drive_load_proxy_mean"":0.8742650325530121,""drive_load_proxy_rms"":1.017036206608107,""yaw_consistency_error_mean"":-0.5229023681022227,""yaw_consistency_error_rms"":0.5240047860686017}"
test_03393,9,2,2,1,1,-3.49999976158142,-4.6866717338562,1.18667197227478,false,false,false,false,true,false,false,false,0.999999295582489,0.827489700885359,616,"{""gyro_z_mean"":-0.8796832580119371,""gyro_z_rms"":0.8950998259318457,""I_sum_mean"":-1.6312389087397605,""I_sum_rms"":1.7151092039333296,""I_diff_abs_mean"":0.08035675174323842,""I_diff_abs_rms"":0.41756753199882135,""v_hat_mean"":-0.07334763335529715,""v_hat_rms"":0.07495575402456817,""kappa_proxy_mean"":-0.8529155906289816,""kappa_proxy_rms"":0.8698517553512877,""drive_load_proxy_mean"":-0.29757392297869956,""drive_load_proxy_rms"":0.46045826241614696,""yaw_consistency_error_mean"":0.9320637346245348,""yaw_consistency_error_rms"":0.9546515444014874}"
test_00918,85,2,2,0,0,2.89999985694885,1.71406865119934,1.18593120574951,false,false,false,false,true,false,false,false,0.838939895831551,0.999709778966268,617,"{""gyro_z_mean"":0.2730201780796051,""gyro_z_rms"":0.2730201780796051,""I_sum_mean"":-1.1636897139251232,""I_sum_rms"":1.163787385330285,""I_diff_abs_mean"":-0.12992538511753082,""I_diff_abs_rms"":0.12992538511753082,""v_hat_mean"":-0.5154816620051861,""v_hat_rms"":0.5154816950864592,""kappa_proxy_mean"":0.2038741260766983,""kappa_proxy_rms"":0.2038741260766983,""drive_load_proxy_mean"":0.17676237341947854,""drive_load_proxy_rms"":0.17704025777662963,""yaw_consistency_error_mean"":-0.25675931572914124,""yaw_consistency_error_rms"":0.25675931572914124}"
test_02336,9,2,2,0,0,4.32945680618286,5.51442289352417,1.18496608734131,false,false,true,false,true,false,false,false,0.589424680631351,0.951540522743165,618,"{""gyro_z_mean"":-3.5762694710865617,""gyro_z_rms"":3.7309045792195774,""I_sum_mean"":1.2227078080177307,""I_sum_rms"":1.391303563371,""I_diff_abs_mean"":2.2877950600814074,""I_diff_abs_rms"":2.3447096639170777,""v_hat_mean"":0.8692873483523726,""v_hat_rms"":0.8756328312972518,""kappa_proxy_mean"":-1.1420161023270339,""kappa_proxy_rms"":1.2351968407656844,""drive_load_proxy_mean"":-0.23423953805468045,""drive_load_proxy_rms"":1.8168885687013436,""yaw_consistency_error_mean"":3.416928649879992,""yaw_consistency_error_rms"":3.624238412657371}"
test_02469,3,2,2,1,-1,-8.49999904632568,-9.68408393859863,1.18408489227295,false,true,false,false,true,false,true,false,0.999999995428047,0.958808354934235,619,"{""gyro_z_mean"":-2.7625979743897915,""gyro_z_rms"":2.769499800493311,""I_sum_mean"":0.07656515549206233,""I_sum_rms"":0.3345776338270582,""I_diff_abs_mean"":1.4012896958738565,""I_diff_abs_rms"":1.4237540361382368,""v_hat_mean"":-0.013359269100874371,""v_hat_rms"":0.03180193030841183,""kappa_proxy_mean"":-2.605102403089404,""kappa_proxy_rms"":2.606264276991808,""drive_load_proxy_mean"":-1.0903341672383249,""drive_load_proxy_rms"":1.0990259279851542,""yaw_consistency_error_mean"":3.4490138944238424,""yaw_consistency_error_rms"":3.4596322989357904}"
test_00319,2,2,0,-1,-1,2.49999976158142,3.68125367164612,1.1812539100647,true,false,false,false,true,false,false,false,0.920616028398744,0.786926262294732,620,"{""gyro_z_mean"":-2.307420937344432,""gyro_z_rms"":2.307421064082041,""I_sum_mean"":2.6825485229492188,""I_sum_rms"":2.6825485229492188,""I_diff_abs_mean"":3.416936159133911,""I_diff_abs_rms"":3.416936159133911,""v_hat_mean"":4.777535554021597,""v_hat_rms"":4.777663126266803,""kappa_proxy_mean"":-0.004780972167282016,""kappa_proxy_rms"":0.004968643591085737,""drive_load_proxy_mean"":2.164092555642128,""drive_load_proxy_rms"":2.1641097519893675,""yaw_consistency_error_mean"":1.5081002386286855,""yaw_consistency_error_rms"":1.5081004447913842}"
test_00731,3,2,2,0,0,-8.49999904632568,-9.68027591705322,1.18027687072754,false,false,true,false,true,false,true,false,0.999999720487023,0.97466534101891,621,"{""gyro_z_mean"":-2.4792132563889027,""gyro_z_rms"":2.4792162142395804,""I_sum_mean"":-0.4560458408668637,""I_sum_rms"":0.4561750327112423,""I_diff_abs_mean"":0.9893317776732147,""I_diff_abs_rms"":0.9893674097014791,""v_hat_mean"":-0.04458330976194702,""v_hat_rms"":0.04458390876452408,""kappa_proxy_mean"":-2.4144329000264406,""kappa_proxy_rms"":2.4144366183059827,""drive_load_proxy_mean"":-1.0018189884722233,""drive_load_proxy_rms"":1.0019553757923645,""yaw_consistency_error_mean"":2.9948617182672024,""yaw_consistency_error_rms"":2.994869331713824}"
test_00641,9,0,0,0,0,-0.499999970197678,0.679324090480804,1.17932403087616,false,false,false,false,true,true,false,false,0.99999709945895,0.916213532164535,622,"{""gyro_z_mean"":-0.02704972475936529,""gyro_z_rms"":0.052827637573923864,""I_sum_mean"":0.5340805575833656,""I_sum_rms"":0.5511960169863389,""I_diff_abs_mean"":-0.5119403167627752,""I_diff_abs_rms"":0.6405473839957182,""v_hat_mean"":0.7876806766726077,""v_hat_rms"":0.7903716802309538,""kappa_proxy_mean"":0.0906274902226869,""kappa_proxy_rms"":0.09234217179932135,""drive_load_proxy_mean"":0.9058457681676373,""drive_load_proxy_rms"":1.0665522176529427,""yaw_consistency_error_mean"":0.04854370738030411,""yaw_consistency_error_rms"":0.06991107552904331}"
test_00124,3,2,2,0,0,5.49999952316284,4.32192802429199,1.17807149887085,false,false,true,false,true,false,false,false,0.999996659895413,0.960499917316746,623,"{""gyro_z_mean"":0.04018569198160549,""gyro_z_rms"":0.1919094295767904,""I_sum_mean"":1.0411064350046217,""I_sum_rms"":1.0490495465676348,""I_diff_abs_mean"":0.7860736806487694,""I_diff_abs_rms"":1.1792468102902365,""v_hat_mean"":-0.20434307444190836,""v_hat_rms"":0.26387100384995127,""kappa_proxy_mean"":-0.10541386015029275,""kappa_proxy_rms"":0.30740319951663797,""drive_load_proxy_mean"":-0.8774006294552237,""drive_load_proxy_rms"":1.2809963918017406,""yaw_consistency_error_mean"":-0.10695277565173456,""yaw_consistency_error_rms"":0.2174463108507207}"
test_00074,2,2,0,-1,-1,2.49999976158142,3.67670464515686,1.17670488357544,true,false,false,false,true,false,false,false,0.844973884274812,0.779446913018243,624,"{""gyro_z_mean"":-2.308067949488759,""gyro_z_rms"":2.308068064666135,""I_sum_mean"":2.6825485229492188,""I_sum_rms"":2.6825485229492188,""I_diff_abs_mean"":3.416936159133911,""I_diff_abs_rms"":3.416936159133911,""v_hat_mean"":4.807198293507099,""v_hat_rms"":4.807315607668014,""kappa_proxy_mean"":-0.003637731804701616,""kappa_proxy_rms"":0.0038586803003826785,""drive_load_proxy_mean"":2.1712823938578367,""drive_load_proxy_rms"":2.1712966741019972,""yaw_consistency_error_mean"":1.507433008402586,""yaw_consistency_error_rms"":1.507433196007255}"
test_03441,2,2,0,-1,-1,2.49999976158142,3.67595672607422,1.1759569644928,true,false,false,false,true,false,false,false,0.886976413490574,0.784215605833514,625,"{""gyro_z_mean"":-2.3077482990920544,""gyro_z_rms"":2.3077484199068166,""I_sum_mean"":2.6825485229492188,""I_sum_rms"":2.6825485229492188,""I_diff_abs_mean"":3.416936159133911,""I_diff_abs_rms"":3.416936159133911,""v_hat_mean"":4.792510841041803,""v_hat_rms"":4.792633178546351,""kappa_proxy_mean"":-0.004202236994387931,""kappa_proxy_rms"":0.004404490362881612,""drive_load_proxy_mean"":2.167773686349392,""drive_load_proxy_rms"":2.1677892223291795,""yaw_consistency_error_mean"":1.507762672379613,""yaw_consistency_error_rms"":1.507762869035342}"
test_00127,2,2,2,0,0,4.5,5.67528295516968,1.17528295516968,false,false,false,false,true,false,false,false,0.999882953654728,0.888908186644566,626,"{""gyro_z_mean"":-2.3171334750950336,""gyro_z_rms"":2.3171334755186006,""I_sum_mean"":2.6825485229492188,""I_sum_rms"":2.6825485229492188,""I_diff_abs_mean"":3.416936159133911,""I_diff_abs_rms"":3.416936159133911,""v_hat_mean"":5.259645253419876,""v_hat_rms"":5.259645753234978,""kappa_proxy_mean"":0.012444581872841809,""kappa_proxy_rms"":0.012444884233194677,""drive_load_proxy_mean"":2.3193551935255527,""drive_load_proxy_rms"":2.3193609179348864,""yaw_consistency_error_mean"":1.496657069772482,""yaw_consistency_error_rms"":1.4966571162719142}"
test_03201,2,2,0,-1,-1,2.49999976158142,3.67455315589905,1.17455339431763,true,false,false,false,true,false,false,false,0.990900501465096,0.776226138482177,627,"{""gyro_z_mean"":-2.30566119402647,""gyro_z_rms"":2.305661355250298,""I_sum_mean"":2.6825485229492188,""I_sum_rms"":2.6825485229492188,""I_diff_abs_mean"":3.416936159133911,""I_diff_abs_rms"":3.416936159133911,""v_hat_mean"":4.69816916808486,""v_hat_rms"":4.698326401186856,""kappa_proxy_mean"":-0.007902665740402881,""kappa_proxy_rms"":0.008050173341508655,""drive_load_proxy_mean"":2.140915160998702,""drive_load_proxy_rms"":2.1409566704298557,""yaw_consistency_error_mean"":1.5099142557010055,""yaw_consistency_error_rms"":1.509914517281605}"
test_03046,38,0,0,0,0,-1.24999988079071,-2.42348718643188,1.17348730564117,false,false,false,false,true,true,false,false,0.999658436309469,0.638573627428801,628,"{""gyro_z_mean"":0.5676106344908476,""gyro_z_rms"":0.579781469104814,""I_sum_mean"":0.45747670519631356,""I_sum_rms"":0.5418185581025676,""I_diff_abs_mean"":0.0416473934892565,""I_diff_abs_rms"":0.44245252095342413,""v_hat_mean"":-0.5182771601248533,""v_hat_rms"":0.5187513374213216,""kappa_proxy_mean"":1.1075444375164807,""kappa_proxy_rms"":1.159564728006892,""drive_load_proxy_mean"":0.0721207746246364,""drive_load_proxy_rms"":0.6558837421115559,""yaw_consistency_error_mean"":-0.5243916767649353,""yaw_consistency_error_rms"":0.5431551312986579}"
test_00884,43,0,0,1,0,1.74999988079071,2.91911888122559,1.16911900043488,false,true,true,false,true,true,false,false,0.875438200252097,0.975597916016942,629,"{""gyro_z_mean"":0.513824098277837,""gyro_z_rms"":0.5162108413743002,""I_sum_mean"":0.5924566693138331,""I_sum_rms"":0.6854779743862697,""I_diff_abs_mean"":-0.6427131921318505,""I_diff_abs_rms"":0.8694399765702338,""v_hat_mean"":-0.5004745668265969,""v_hat_rms"":0.5047553724021724,""kappa_proxy_mean"":0.967049247585237,""kappa_proxy_rms"":0.9872599029886165,""drive_load_proxy_mean"":-0.35129561514622765,""drive_load_proxy_rms"":0.9512302949764662,""yaw_consistency_error_mean"":-0.4855276462621987,""yaw_consistency_error_rms"":0.4863433303776888}"
test_03037,9,2,2,1,-1,3.49999976158142,2.33145976066589,1.16854000091553,false,true,false,false,true,false,false,false,0.999068941350754,0.98151257863776,630,"{""gyro_z_mean"":-0.016247166979155736,""gyro_z_rms"":0.12214127364523965,""I_sum_mean"":-0.05739225532852288,""I_sum_rms"":0.4581944694735588,""I_diff_abs_mean"":0.1902729273388104,""I_diff_abs_rms"":0.7501330880995005,""v_hat_mean"":1.2396081630140543,""v_hat_rms"":1.2396619137317793,""kappa_proxy_mean"":0.12249496084405109,""kappa_proxy_rms"":0.12337934129598874,""drive_load_proxy_mean"":0.3561918929917738,""drive_load_proxy_rms"":0.971336007013211,""yaw_consistency_error_mean"":0.027445949718639895,""yaw_consistency_error_rms"":0.09934351469909368}"
